rho,capacity,quantizer,policy,arrival_scheduling_mode,n,mean_slope,sd_slope,median_slope,q25_slope,q75_slope,bootstrap_ci95_low,bootstrap_ci95_high
0.95,4,nearest,departure_first,preload_all,30,1.0218991912429802,0.12766964170485717,1.023758563494524,0.9450972171403675,1.1362564471192846,0.9760845702375357,1.0661998125144425
0.95,4,nearest,departure_first,schedule_next_after_transition,30,1.0218991912429802,0.12766964170485717,1.023758563494524,0.9450972171403675,1.1362564471192846,0.9760845702375357,1.0661998125144425
0.95,8,ceiling,arrival_first,preload_all,30,0.9645050683532319,0.08457607118433318,0.9625033469607471,0.9264344780033735,1.0043116354782056,0.9350940073141936,0.9937806646154749
0.95,8,ceiling,arrival_first,schedule_next_after_transition,30,0.9645050683532319,0.08457607118433318,0.9625033469607471,0.9264344780033735,1.0043116354782056,0.9350940073141936,0.9937806646154749
0.95,8,ceiling,departure_first,preload_all,30,0.9644668331173227,0.08465619461196172,0.9611532665253844,0.9254140434585733,1.0033869292632298,0.9350678622928598,0.9937768128212928
0.95,8,ceiling,departure_first,schedule_next_after_transition,30,0.9644668331173227,0.08465619461196172,0.9611532665253844,0.9254140434585733,1.0033869292632298,0.9350678622928598,0.9937768128212928
0.95,8,floor,arrival_first,preload_all,30,1.002816371422725,0.08962727724583423,1.001146245897878,0.9278702512895481,1.0547184979035378,0.9714247729155229,1.034717514249227
0.95,8,floor,arrival_first,schedule_next_after_transition,30,1.002816371422725,0.08962727724583423,1.001146245897878,0.9278702512895481,1.0547184979035378,0.9714247729155229,1.034717514249227
0.95,8,floor,departure_first,preload_all,30,1.002789857716496,0.08977421062197581,1.0004601010965368,0.9275966495647743,1.0549697185101283,0.971270058310553,1.0347590547831413
0.95,8,floor,departure_first,schedule_next_after_transition,30,1.002789857716496,0.08977421062197581,1.0004601010965368,0.9275966495647743,1.0549697185101283,0.971270058310553,1.0347590547831413
0.95,8,nearest,arrival_first,preload_all,30,0.9907034369444033,0.10476507476399105,0.9872211284410262,0.9363186775991974,1.053234040744848,0.9545476838403132,1.0295732765335888
0.95,8,nearest,arrival_first,schedule_next_after_transition,30,0.9907034369444033,0.10476507476399105,0.9872211284410262,0.9363186775991974,1.053234040744848,0.9545476838403132,1.0295732765335888
0.95,8,nearest,departure_first,preload_all,30,0.9906328799306916,0.10472061546968411,0.9865741546884147,0.9365572101457663,1.0532286562019801,0.9543614211754405,1.02934391468142
0.95,8,nearest,departure_first,schedule_next_after_transition,30,0.9906328799306916,0.10472061546968411,0.9865741546884147,0.9365572101457663,1.0532286562019801,0.9543614211754405,1.02934391468142
0.95,16,ceiling,arrival_first,preload_all,30,0.9664760607157974,0.10400406855906412,0.9606548560033388,0.8950521648928234,1.0023134740258883,0.9316925234499458,1.0041388886397609
0.95,16,ceiling,arrival_first,schedule_next_after_transition,30,0.9664760607157974,0.10400406855906412,0.9606548560033388,0.8950521648928234,1.0023134740258883,0.9316925234499458,1.0041388886397609
0.95,16,ceiling,departure_first,preload_all,30,0.9663428239519418,0.10424299710525443,0.9610542491190466,0.8945861469584485,1.0023084513913894,0.9315148389324154,1.004056809435888
0.95,16,ceiling,departure_first,schedule_next_after_transition,30,0.9663428239519418,0.10424299710525443,0.9610542491190466,0.8945861469584485,1.0023084513913894,0.9315148389324154,1.004056809435888
0.95,16,floor,arrival_first,preload_all,30,0.9836886287783457,0.11627856129949886,0.9977267136616279,0.9015321984120513,1.0597527225580976,0.943622969901795,1.0259074263946923
0.95,16,floor,arrival_first,schedule_next_after_transition,30,0.9836886287783457,0.11627856129949886,0.9977267136616279,0.9015321984120513,1.0597527225580976,0.943622969901795,1.0259074263946923
0.95,16,floor,departure_first,preload_all,30,0.9837882483711711,0.11611069278939236,0.9983967022919553,0.9021217976728639,1.0600272530999728,0.9437462652525876,1.0261172373303318
0.95,16,floor,departure_first,schedule_next_after_transition,30,0.9837882483711711,0.11611069278939236,0.9983967022919553,0.9021217976728639,1.0600272530999728,0.9437462652525876,1.0261172373303318
0.95,16,nearest,arrival_first,preload_all,30,0.9955490370532112,0.12207900022604753,0.9788670331516025,0.9203741689098358,1.085971971844705,0.9526194668885405,1.0390141735118015
0.95,16,nearest,arrival_first,schedule_next_after_transition,30,0.9955490370532112,0.12207900022604753,0.9788670331516025,0.9203741689098358,1.085971971844705,0.9526194668885405,1.0390141735118015
0.95,16,nearest,departure_first,preload_all,30,0.9952500356892144,0.12203895912838036,0.9785838362246648,0.9189280636347015,1.0858681640496703,0.9523093386432554,1.0386955688519455
0.95,16,nearest,departure_first,schedule_next_after_transition,30,0.9952500356892144,0.12203895912838036,0.9785838362246648,0.9189280636347015,1.0858681640496703,0.9523093386432554,1.0386955688519455
1.0,1,ceiling,arrival_first,preload_all,30,0.9680713715297298,0.12910986441225977,0.9321067378456767,0.8892914314514536,1.0647897616949573,0.9238366906158335,1.014098327726105
1.0,1,ceiling,arrival_first,schedule_next_after_transition,30,0.9680713715297298,0.12910986441225977,0.9321067378456767,0.8892914314514536,1.0647897616949573,0.9238366906158335,1.014098327726105
1.0,1,ceiling,departure_first,preload_all,30,0.968122561371349,0.12920114518346829,0.9320458336008285,0.8891984136137624,1.063779664428593,0.9239177747302991,1.0141691686926126
1.0,1,ceiling,departure_first,schedule_next_after_transition,30,0.968122561371349,0.12920114518346829,0.9320458336008285,0.8891984136137624,1.063779664428593,0.9239177747302991,1.0141691686926126
1.0,1,floor,arrival_first,preload_all,30,0.9675978840926537,0.1163200605299106,0.9563738579975762,0.9261596432538266,1.0187563012512106,0.9258509278708297,1.0095508013920302
1.0,1,floor,arrival_first,schedule_next_after_transition,30,0.9675978840926537,0.1163200605299106,0.9563738579975762,0.9261596432538266,1.0187563012512106,0.9258509278708297,1.0095508013920302
1.0,1,floor,departure_first,preload_all,30,0.9675524919431963,0.11627472287444428,0.9560345021615226,0.9262846852930637,1.0186577153923522,0.9258580118875707,1.009484046175654
